mU	mW	eP	robustness	minRange	maxRange	min(CoRa)	optimalRho	negative_sol	oscilations	other_errors	negative_CoRa	Greater_CoRa	steady_state	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
0.0065	0.0097	0.2871	0.0	NaN	NaN	0.11522599692082675	2.043359717856942	0.0	0.0	0.0	NaN	0.0	0.0	0.9999826435782393	0.9999719203599033	0.999954441756405	0.9999257409319823	0.999878052226796	0.9997973041599001	0.9996564143348191	0.9993986351793241	0.9988903281167382	0.9977621262678621	0.994731784810156	0.9834702533469127	0.9089174598639436	0.4399300645830819	0.18762602829194486	0.13118751490463126	0.11522599692082675	0.11630017557254929	0.12700442732735615	0.14360696104975731	0.1639107109365073	0.18654569625135647	0.2105997754513337	0.23540638699503322	0.26043125664093714	0.28521834408403246	0.30936705259093483	0.33252467970234056	0.35438672767787294	0.3747019155632174
6.4792	9.7119	287.0832	0.4666666666666667	0.7880462815669912	385.6620421163472	0.011031278484937337	13.73823795883263	0.0	0.0	0.0	522.9959302110824	0.0	0.0	0.9885319876437288	0.981609674464753	0.9706979028722338	0.9536372712315945	0.9273945877338186	0.88804575032704	0.8312545739900501	0.7536490725494217	0.6551621677237748	0.541272594823921	0.4229097247498349	0.3127974885965658	0.22043493803683803	0.14946883731813337	0.0985565985486552	0.0638443988741056	0.04106401929330527	0.026607381711179948	0.017828217001009054	0.012976323971872159	0.011031278484937337	0.011557268454279629	0.014615966278327838	0.020731074535497412	0.030866285335963195	0.046338696583359144	0.06855074233247564	0.09845036257892886	0.1358255270760045	0.17886122555584644
204.8913	0.3071	0.0091	0.5333333333333333	0.7880462815669912	1000.0	0.0019754947606467864	92.36708571873861	0.0	0.0	0.0	16141.090464624811	0.0	0.0	0.9884886891154258	0.9815930912375332	0.9706893556783251	0.9536317285413871	0.9273899271426044	0.8880406269720601	0.8312477112734288	0.7536388505109556	0.6551462106743112	0.5412472093296307	0.42286904222795973	0.31273211021390546	0.22032976993094736	0.14929962226390858	0.09828435740381654	0.0634065270927314	0.04036003965795752	0.02547619368239811	0.016011952001774958	0.010063506563396947	0.006368948372443077	0.004118651852111768	0.002809631402504156	0.002145738735101456	0.0019754947606467864	0.002259050382659918	0.003058524192648251	0.00454909047453429	0.007050426661657352	0.011077947680510292
0.2049	307.1176	9.0784	0.2	1.2689610031679222	13.73823795883263	0.05236471005016562	3.2903445623126686	0.0	0.0	0.0	19.444436208619425	0.0	0.0	0.9999777688203176	0.9999581043171567	0.9999123024478738	0.999778186114906	0.9991769533733486	0.9914781991498715	0.8454746117094882	0.7557543082202325	0.6562065428316202	0.5422358322581337	0.42414759204624836	0.3146240745836881	0.2232645000298448	0.15391352761344	0.10553965820527313	0.07474836734897397	0.05792593735492661	0.05236471005016562	0.056581591109701554	0.07013240048209951	0.09304173950328051	0.12494134847542539	0.16426644485620373	0.2080795465382459	0.25276111382170985	0.2950816531672421	0.33291910678476244	0.3653503274249835	0.3923443322904551	0.4143759374774023
0.0364	0.0546	51.0514	0.13333333333333333	1.2689610031679222	5.298316906283709	0.07290864832650072	2.043359717856942	0.0	0.0	0.0	5.675838596086999	0.0	0.0	0.9999992409516963	0.9999987397301802	0.9999978675095218	0.999996278144104	0.9999931632468135	0.9999863102178078	0.9999681086424622	0.9999007950544573	0.9993927678996724	0.9240772434299009	0.4358103214043085	0.31965809553438	0.22776565924408798	0.15926347488089476	0.11271944075413623	0.08497686125593257	0.07290864832650072	0.07433000323652357	0.08797431586282284	0.11283416928779375	0.14726954211716392	0.18845523836547198	0.23264600633340768	0.2761167732980522	0.3160720437085608	0.3509905761534748	0.3804406667382706	0.4046870290877786	0.42433488651020007	0.4400941818099841
36.4354	54.6141	0.0511	0.5333333333333333	0.7880462815669912	1000.0	0.004664856307495245	35.62247890262442	0.0	0.0	0.0	2896.1347279088363	0.0	0.0	0.9884892481696506	0.9815934703690052	0.9706896676175694	0.953632054297885	0.9273903453013499	0.8880412354558073	0.8312486512688447	0.7536403395910772	0.6551485932918604	0.5412510365414779	0.4228751991507228	0.3127420206964055	0.22034572574536704	0.14932531283721187	0.09832572230489404	0.06347312765571206	0.040467264941898784	0.02564880570771398	0.016289776611445702	0.01051055095015559	0.007087963301530485	0.005274273263412278	0.004664856307495245	0.0051186539445944685	0.006725569960869873	0.009813583514940388	0.014986162375332034	0.02317008820498707	0.03562750284235802	0.053843658770480106
1.1522	0.0017	1.6144	0.3333333333333333	0.7880462815669912	57.36152510448679	0.025880244467315013	8.531678524172808	0.0	0.0	0.0	94.82701764190456	0.0	0.0	0.9998203197798698	0.9992285508805915	0.9821057334567376	0.9542730908728827	0.927568596176855	0.8881306246855701	0.831316248252918	0.7537126039416265	0.6552453938355665	0.541395779920508	0.4231016760294737	0.3131026165422304	0.22092356188565254	0.15025320586784252	0.099816103621588	0.06586508327735355	0.04429960694533085	0.03177115332862395	0.02602535137197028	0.025880244467315013	0.031085527484852583	0.04213217181319363	0.059960102248774974	0.08546974633347783	0.11884183977686803	0.15892570000143244	0.20315044118340758	0.24817625988824554	0.2909110888097267	0.3292458010690073
0.0012	1.727	0.0016	0.0	NaN	NaN	0.3002040123121597	8.531678524172808	0.0	0.0	0.0	NaN	0.0	0.0	0.9999449874744896	0.9999113785530405	0.9998572006018925	0.9997698073115223	0.999628684811657	0.9994004096716174	0.9990301407983446	0.9984268918626681	0.9974370754617979	0.9957944703516984	0.9930189939445755	0.9881941333729849	0.9794281847745531	0.9624099503160836	0.9262131512082428	0.8421244908784951	0.6614410239258746	0.44025907219504634	0.3263587249107437	0.3002040123121597	0.3089976548688597	0.32860339351785095	0.3493989987209738	0.3676032685075468	0.38194306006933726	0.39226663813772955	0.3989144737155351	0.402424401052907	0.4033924907627704	0.4024060227369972
0.0012	0.5561	66.8645	0.23333333333333334	3.2903445623126686	57.36152510448679	0.03223799995780456	8.531678524172808	0.0	0.0	0.0	2.8864507337554386	0.0	0.0	0.9999999816071957	0.9999999703529444	0.9999999521830304	0.9999999228008255	0.9999998751651501	0.9999997976161302	0.9999996705287115	0.9999994600307975	0.9999991054002334	0.9999984915463855	0.9999973823468691	0.9999952372050017	0.9999906167619157	0.999978768706867	0.9999376966009184	0.9996726237823266	0.9827017367828967	0.05562086453526227	0.034764708100375054	0.03223799995780456	0.037264160681047764	0.04925561689012405	0.06889093200529559	0.09680965129650179	0.1327192169292673	0.1748274420169272	0.22001988065096084	0.26478423832020404	0.3062529288686462	0.34273465675700443
1.2161	556.0543	0.0669	0.3333333333333333	0.7880462815669912	57.36152510448679	0.025144373166450514	8.531678524172808	0.0	0.0	0.0	99.81702875731051	0.0	0.0	0.9998005754663317	0.9990635131737216	0.9779565739587249	0.9541334062464444	0.927542441961013	0.8881206503346245	0.8313104547605279	0.7537076864533259	0.6552396860383887	0.5413877986750147	0.4230895263542727	0.3130834873398635	0.22089307076672315	0.15020442509820423	0.09973807694439274	0.06574060114584017	0.04410200594542874	0.031460074080416074	0.02554201336691975	0.025144373166450514	0.029999041194037117	0.040598127978227615	0.05792386362246914	0.08297290581962334	0.11604927770234466	0.15608028220899037	0.20046856861480866	0.24576435412242345	0.28875903114049434	0.327275007808234
38.4557	0.0176	2.1144	0.5333333333333333	0.7880462815669912	1000.0	0.004546978166755038	35.62247890262442	0.0	0.0	0.0	3055.0196438708895	0.0	0.0	0.9884891873174457	0.9815934324477376	0.9706896398398145	0.9536320288523598	0.9273903158031306	0.8880411948976445	0.831248590201001	0.7536402438637332	0.655148440755931	0.5412507919166388	0.4228748058637293	0.312741387800233	0.22034470689682575	0.1493236724824618	0.09832308128340705	0.06346887572259119	0.040460420186149926	0.02563778889478509	0.01627204966160115	0.01048203955908026	0.007042139488020376	0.005200709565615803	0.004546978166755038	0.004930324044966764	0.006426095122702521	0.009340906023936307	0.01424876877240449	0.022040247094120256	0.033942586380810526	0.05142766465866228
0.0385	17.584	0.0021	0.03333333333333333	2.043359717856942	2.043359717856942	0.09588072361172709	2.043359717856942	0.0	0.0	0.0	5.8668869553843335	0.0	0.0	0.9999296035919777	0.9998847922165959	0.9998095321145841	0.9996797767579123	0.9994462037214792	0.9989942584281484	0.9980033962962639	0.9952654830868245	0.9828308422935765	0.8021966397712718	0.4494492427943283	0.32432456982974966	0.232139293349709	0.16552863740228432	0.12257958086828834	0.10034088194715805	0.09588072361172709	0.10680755883141466	0.13087328488859062	0.16522582314088197	0.2060748400178707	0.2491807282053996	0.290812568074837	0.32844862390465657	0.36087768651426605	0.3878828968367489	0.40982820387502406	0.42733220916295644	0.44106819456234925	0.45166298774329133
0.2163	0.0031	0.376	0.2	1.2689610031679222	13.73823795883263	0.053364457645641905	3.2903445623126686	0.0	0.0	0.0	20.39808418533558	0.0	0.0	0.9999268398896791	0.999868779410034	0.9997461122500416	0.9994330318770955	0.9982661845923299	0.9860794141685825	0.8420286291468924	0.7554860351617338	0.6561204691457698	0.5421803274558186	0.4240918321401086	0.3145554135968065	0.22317757647152256	0.1538150298442464	0.10546493001826968	0.07479264218721929	0.05828590392419108	0.053364457645641905	0.05862969099873207	0.07355785915477839	0.097826185027443	0.13049537636506706	0.16947489662110912	0.21169431357500137	0.25390756437760253	0.29353352506955016	0.3290313757212668	0.359801019985596	0.38587656299481815	0.40763298187011904
216.2524	3.1269	376.0065	0.5333333333333333	0.7880462815669912	1000.0	0.001920582175294471	92.36708571873861	0.0	0.0	0.0	17034.314034302733	0.0	0.0	0.9884886870195939	0.9815930893599678	0.9706893535668377	0.9536317257008823	0.9273899229135132	0.8880406203752776	0.8312477007828919	0.7536388337002468	0.655146183655441	0.5412471658537072	0.4228689722399906	0.3127319975271801	0.22032958848378814	0.1492993300922746	0.09828388693683197	0.06340576952714731	0.04035881980097833	0.025474229450555906	0.016008789231968815	0.010058414124746852	0.006360749527680324	0.004105453509940052	0.002788390581843362	0.0021115714790180804	0.001920582175294471	0.0021709249188328933	0.0029174284815636966	0.004324017642970636	0.0066934673938942165	0.010516921951125479
6.8385	0.0989	0.0119	0.4666666666666667	0.7880462815669912	385.6620421163472	0.010804923917934561	13.73823795883263	0.0	0.0	0.0	551.2715329113582	0.0	0.0	0.9885261896126012	0.9816078789693504	0.9706970937722229	0.9536368084422157	0.9273942502922153	0.8880454258416578	0.8312541760245438	0.7536485051927363	0.6551612987315677	0.5412712238194322	0.4229075373650074	0.31279398616515763	0.22042932836692572	0.14945986530112684	0.0985422843956205	0.06382163176888697	0.041027914418226175	0.0265502368277197	0.017737811557671984	0.012833239442142923	0.010804923917934561	0.011200386872870838	0.014057782194903634	0.01987051858506036	0.02956968336480268	0.044450940256482475	0.06593183410910519	0.09504055148876399	0.13171341102943127	0.1742998966437921
0.0068	98.882	11.8904	0.16666666666666666	1.2689610031679222	8.531678524172808	0.06258820724139	3.2903445623126686	0.0	0.0	0.0	3.2909121617272055	0.0	0.0	0.9999994143099966	0.9999990515092106	0.9999984586234207	0.9999974810333173	0.9999958458910075	0.9999930477842305	0.9999880828130207	0.9999787527593553	0.9999595543969064	0.9999138738156539	0.9997752864758126	0.999110228644073	0.9884846315075017	0.25857799333324444	0.12731871746118523	0.08813703085957379	0.06898585460476697	0.06258820724139	0.06655503148733738	0.08018585276456902	0.103361022891527	0.1355229000495359	0.17487179293379917	0.21829425836321292	0.2621528615434057	0.30334825232023244	0.339941816932131	0.371162225415275	0.39706805904248604	0.418169750510522
0.0162	0.0074	0.0282	0.0	NaN	NaN	0.11550172437872278	2.043359717856942	0.0	0.0	0.0	NaN	0.0	0.0	0.9999380433530676	0.999899497101897	0.9998362294788018	0.9997311640569677	0.9995533607008593	0.9992431179837653	0.998674136215001	0.9975411962641104	0.994946727082342	0.9872857237324654	0.9490130483396055	0.5878435374821653	0.2702166616880448	0.1814127437572025	0.13602922424841873	0.1159470183348579	0.11550172437872278	0.1308254778669772	0.15806243758154503	0.19279851839947076	0.23038805482437422	0.26681317252745324	0.29936200863249435	0.3267403782639562	0.348757368158959	0.36589593934362963	0.3789605215893188	0.38884786144832845	0.39641800311190956	0.40242990809531687
16.2166	7.4151	28.1965	0.5	0.7880462815669912	621.0169418915616	0.007006402272990146	22.122162910704493	0.0	0.0	0.0	1294.9973122852018	0.0	0.0	0.9884921006234889	0.9815950431940399	0.9706906828984322	0.953632858352326	0.9273911619439256	0.8880422670716757	0.8312501414162151	0.7536426347599968	0.6551522249802694	0.5412568448687824	0.42288452734914683	0.3127570256647684	0.2203698763890681	0.14936419095738318	0.09838830990464245	0.06357387483965896	0.04062940750123185	0.02590967609192525	0.016709276220227536	0.011184589633233962	0.008169587202697781	0.007006402272990146	0.007429826297020031	0.009510252921200795	0.013646512584445726	0.02058968878003871	0.03145798756980849	0.04766479241291704	0.070645219240651	0.10130337344567274
512.8153	0.2345	0.8917	0.5333333333333333	0.7880462815669912	1000.0	0.0012512295781204404	148.73521072935117	0.0	0.0	0.0	40350.38550135684	0.0	0.0	0.9884886701759722	0.9815930728149653	0.9706893334014144	0.9536316972159912	0.92738987950773	0.8880405520046653	0.8312475916327758	0.7536386585258379	0.6551459019424687	0.5412467124481973	0.4228682422800421	0.3127308221916526	0.22032769595051382	0.14929628267976036	0.09827897989865114	0.06339786811382087	0.040346096957529	0.025453743623146383	0.015975804991300517	0.010005309387117321	0.00627525894668307	0.003967847646922668	0.0025669533764555532	0.001755368093584056	0.0013479422591812305	0.0012512295781204404	0.0014426346333929925	0.0019649694461255146	0.0029349597147764013	0.004566372117603378
0.5128	234.4861	891.6518	0.23333333333333334	1.2689610031679222	22.122162910704493	0.035869260119353076	5.298316906283709	0.0	0.0	0.0	43.96270244729258	0.0	0.0	0.9999987762195293	0.9999967363505828	0.9999863996632086	0.9997794092483115	0.9301124022818844	0.888444295910298	0.831452911448008	0.7538184192998422	0.6553655460941538	0.5415627221956458	0.42335415811946736	0.31349715104479653	0.22154814605015047	0.1512474991344683	0.10140192983676388	0.06839200800227505	0.04831085916819508	0.038092586622816935	0.035869260119353076	0.04092796194480947	0.05346013565670089	0.07411095746192864	0.10328784914196162	0.1403623545861061	0.18320732773536083	0.22852181566535598	0.2728271299858779	0.31344375034671873	0.34889935357571034	0.3787852531990968
0.0912	0.0417	5.0141	0.16666666666666666	1.2689610031679222	8.531678524172808	0.06932070367477564	3.2903445623126686	0.0	0.0	0.0	10.258936824216145	0.0	0.0	0.999983590876882	0.999971673423846	0.9999489036891699	0.999900793644299	0.9997812382939085	0.9993894365342929	0.9971704906711722	0.9433981892686064	0.6692209259438298	0.5453309871397711	0.4260560005569246	0.3166297719657427	0.2259578016679778	0.15784210503698862	0.11135840304978227	0.08326846272877131	0.07011873378844947	0.06932070367477564	0.0793833306418491	0.09956217776348054	0.12910275933112036	0.16639921718647482	0.20863405336342516	0.2522652070868561	0.29401705621658425	0.3316398556993549	0.3640732054383315	0.3911801514500551	0.4133680087480897	0.43128286571157176
91.1929	41.6982	0.005	0.5333333333333333	0.7880462815669912	1000.0	0.002953145619286971	57.36152510448679	0.0	0.0	0.0	7201.81045948865	0.0	0.0	0.9884887641075417	0.9815931507824052	0.9706894148325382	0.9536318014647405	0.9273900308813843	0.8880407855875585	0.8312479614762494	0.7536392501774661	0.6551468522419148	0.5412482411784968	0.42287070299748664	0.3127347839892381	0.2203340750583799	0.14930655432070805	0.09829551934831407	0.06342449972022995	0.04038897777273074	0.025522785171196865	0.016086959819487642	0.010184245589770168	0.0065632579017983455	0.004431251248676338	0.0033122483447897547	0.002953145619286971	0.003270633420817436	0.004331716591467072	0.006363214203691114	0.009787227216967736	0.015276805938965068	0.023813669074570942
2.8838	0.0013	158.5606	0.4	0.7880462815669912	148.73521072935117	0.016572569421682684	8.531678524172808	0.0	0.0	0.0	233.55231964087224	0.0	0.0	0.9938248846229716	0.9818626406460004	0.9707596439054648	0.9536631532564093	0.9274092592614692	0.8880568406057905	0.8312658643307534	0.7536635680291612	0.6551833551765371	0.5413054163548223	0.4229617697790582	0.3128807509727137	0.22056855435549966	0.14968341768300536	0.09890109590865132	0.06439700235020923	0.041949393893547314	0.0280237523697394	0.02008910877687672	0.016572569421682684	0.016717678341569127	0.020461255300099634	0.028344677560716618	0.04140759348762567	0.06095683438934595	0.08809382512675276	0.12301607621397934	0.16441619150537293	0.20950170449634087	0.25480903856752174
0.0029	1.3186	0.1586	0.0	NaN	NaN	0.138278819972152	5.298316906283709	0.0	0.0	0.0	NaN	0.0	0.0	0.9999854352744886	0.9999764976156047	0.9999620266283358	0.9999385184306238	0.9999001244204225	0.9998368786955668	0.9997312571849449	0.9995509731244767	0.9992324112547093	0.9986379636956852	0.9974296839158677	0.9946208575141858	0.9865328940040397	0.9535951061288813	0.7568028810329955	0.31843504262764116	0.17190466334054488	0.1402289352390824	0.138278819972152	0.14756863044502877	0.1621624435569055	0.1795490093865339	0.1984739299198568	0.2182228479284507	0.23833935798628134	0.25850675697273545	0.2784952742433424	0.2981336830628931	0.31728881609619936	0.3358480131811229
0.0044	0.002	18.3103	0.2	1.2689610031679222	13.73823795883263	0.0547793346331342	3.2903445623126686	0.0	0.0	0.0	3.0971061594153824	0.0	0.0	0.9999997534824582	0.9999996015762432	0.9999993546116647	0.9999989507593156	0.9999982841592974	0.9999971673109048	0.9999952510016621	0.9999918362289125	0.9999853760402777	0.9999719404662956	0.9999394122660776	0.9998376805992606	0.9993169521405827	0.9887074818075714	0.17709069935499847	0.0897529458643941	0.06464398480792233	0.0547793346331342	0.05522064278182123	0.06480017169318086	0.08352648080190697	0.11144263621065544	0.14764552308223766	0.189774538347953	0.23437308964070408	0.2779140798182559	0.3177485002968048	0.35245856012573723	0.3816771243100698	0.4057034238729319
4.4408	2.0306	0.0183	0.43333333333333335	0.7880462815669912	239.5026619987486	0.013214122705217142	13.73823795883263	0.0	0.0	0.0	358.62937692470547	0.0	0.0	0.9887178403825624	0.9816453974227469	0.9707110511978075	0.9536438340632725	0.9273987668249335	0.8880492461926275	0.8312584268016837	0.7536542526669897	0.6551699017745902	0.541284682443501	0.42292896655035966	0.31282833879469374	0.2204845376241457	0.14954866788124668	0.09868513496919845	0.06405135237903314	0.041397075419994836	0.027142774529493593	0.018687055615910258	0.014349226581141267	0.013214122705217142	0.014999373202164872	0.019975846697407873	0.028919122097870623	0.043023904628747965	0.06366858335186379	0.09192185079403785	0.12784041057713766	0.1699245739541521	0.21524760171743132
140.4303	0.0642	579.0223	0.5333333333333333	0.7880462815669912	1000.0	0.002443314745069255	57.36152510448679	0.0	0.0	0.0	11073.030547788167	0.0	0.0	0.9884887109039038	0.9815931097226684	0.9706893753888294	0.9536317541312886	0.9273899645665016	0.8880406848991728	0.8312478031063235	0.7536389974905366	0.6551464467942785	0.5412475891989676	0.42286965370031776	0.3127330947038636	0.2203313551146726	0.14930217472051563	0.09828846735809674	0.06341314482058676	0.04037069500737078	0.025493349240456212	0.01603957099596547	0.010107965394586901	0.006440501320942877	0.004233778105931861	0.0029947854463867924	0.002443314745069255	0.002453236112782548	0.003024699576145317	0.004282141952110345	0.00649583113655859	0.010125622109356958	0.01588171268497622
0.1404	64.2121	0.579	0.16666666666666666	1.2689610031679222	8.531678524172808	0.06363524701105243	3.2903445623126686	0.0	0.0	0.0	14.159937973859437	0.0	0.0	0.9999391653455323	0.9998944893504405	0.9998078487626161	0.9996188615518948	0.9991125854669944	0.9970679702114701	0.9715282649773346	0.7664515497360933	0.6579066011295235	0.5430023236964249	0.4247980743988945	0.3154303278467281	0.22444702716212184	0.1557596276274446	0.10848031439835615	0.07943707044470966	0.06530292069118265	0.06363524701105243	0.07298632877887033	0.09242241704136878	0.12079326226394951	0.15617510802919796	0.19586059402777947	0.23688220780197924	0.2766562734095355	0.31336252542792775	0.3459886739927336	0.3741759624745583	0.3980104352525578	0.41783820664036997
0.7897	0.3611	0.0033	0.26666666666666666	1.2689610031679222	35.62247890262442	0.03029763225496992	5.298316906283709	0.0	0.0	0.0	66.4283660019771	0.0	0.0	0.99987096560522	0.9996573690238258	0.9982139570740283	0.9614052688629051	0.9280625346688275	0.8882679993588235	0.8313830170202466	0.7537621617978203	0.6552981292466575	0.5414664752886899	0.4232074865696381	0.313268191425055	0.2211869933667271	0.15067466061964815	0.10049101000703999	0.0669442492344961	0.0460191248644539	0.0344945931003493	0.03029763225496992	0.03248282455085303	0.04106060423354093	0.05670843768943402	0.08028754839149739	0.11212705206213772	0.15128773053526925	0.19530251638038823	0.24074149034952522	0.28428765035873194	0.3235933928556709	0.35751656720262787
789.6978	361.0914	3.2561	0.5333333333333333	0.7880462815669912	1000.0	0.0010151952116284094	148.73521072935117	0.0	0.0	0.0	62119.086914373	0.0	0.0	0.9884886672757945	0.981593069443139	0.9706893287727625	0.9536316902579487	0.9273898686102415	0.8880405346471069	0.8312475638005726	0.7536386137819662	0.6551458299386198	0.5412465965314355	0.4228680556414165	0.31273052166581755	0.2203272120332546	0.14929550345365458	0.09827772515146214	0.06339584766552193	0.04034284356399834	0.02544850495445342	0.015967369743183805	0.009991727414579295	0.006253390971031441	0.003932641109364657	0.00251027881816025	0.0016641517529390243	0.0012011754369269808	0.0010151952116284094	0.0010633297436815933	0.001356182721122456	0.001959785586465314	0.0030092404283202957
24.9724	0.0114	0.103	0.5333333333333333	0.7880462815669912	1000.0	0.005690481692539989	35.62247890262442	0.0	0.0	0.0	1994.4820848788524	0.0	0.0	0.9884899582921124	0.9815938917687085	0.9706899595256998	0.9536323048206629	0.9273906196518048	0.888041599742626	0.8312491907342411	0.753641179373581	0.655149927750063	0.5412531743410207	0.42287863468601566	0.31274754840093594	0.22035462369684838	0.14933963799385355	0.09834878530670448	0.06351025609314095	0.040527029263853966	0.025744985198042386	0.01644450436545729	0.010759324582854822	0.007487575820730677	0.005915231374630958	0.005690481692539989	0.00675359479338933	0.009316188679418446	0.013879849896156435	0.021275576576332948	0.032683339777115204	0.049551451477584524	0.07330085728667135
0.025	11.4187	102.9663	0.13333333333333333	1.2689610031679222	5.298316906283709	0.07199911333363804	2.043359717856942	0.0	0.0	0.0	4.741624380450217	0.0	0.0	0.9999997437390973	0.9999995785750572	0.9999992979149068	0.9999988054150677	0.999997896036173	0.9999960761282837	0.9999919356113993	0.9999803004432533	0.9999323751704553	0.9994485716174921	0.6087882020764044	0.32245831156541027	0.22800115188390188	0.15890724057673708	0.11209116297059694	0.08418708646870264	0.07199911333363804	0.07329491284339726	0.08678156798502995	0.11146090294411089	0.14573637068071676	0.1868357996562535	0.23104351248422655	0.27462614397674234	0.3147544151205579	0.3498695688490169	0.3795122092384482	0.40393179205875407	0.4237277335023115	0.43960973195042785
0.0105	0.1523	0.0434	0.0	NaN	NaN	0.12316199997074997	2.043359717856942	0.0	0.0	0.0	NaN	0.0	0.0	0.9999462705835795	0.9999130301717601	0.9998587753669232	0.9997694882421452	0.9996205886635326	0.9993669322352109	0.9989197701897162	0.9980867747720386	0.9963894210258053	0.9923732561512272	0.979997734520498	0.9165275980080474	0.4964475451943928	0.21862639097941886	0.14957092397522603	0.12478235955653956	0.12316199997074997	0.1376684089349387	0.16313878882782665	0.19461231688239225	0.2275842809719184	0.2586790458424276	0.2859753423774775	0.3088306599546767	0.3274545721709192	0.34249301694081125	0.35473609750691854	0.3649511620348746	0.37380416462166605	0.3818325061750916
10.5308	152.271	43.4205	0.5	0.7880462815669912	621.0169418915616	0.008666543513305081	22.122162910704493	0.0	0.0	0.0	848.053541140483	0.0	0.0	0.9884988637123762	0.9815981734221867	0.9706924363565318	0.9536340459570983	0.9273921840530078	0.8880434026304715	0.8312516682126242	0.7536449114587449	0.6551557801574895	0.5412625013895027	0.4228935933274523	0.31277159689451284	0.2203933201076689	0.14940192191260154	0.09844903560721978	0.06367159125273049	0.04078658958837118	0.026162358185009886	0.017115091190657194	0.011835368682549478	0.009210815801578476	0.008666543513305081	0.010062668225214212	0.013651274147052516	0.02007599920438699	0.030375180908556444	0.04591306077950822	0.06812498748615033	0.09798742511559667	0.13531694339336264
333.0128	0.0048	0.0014	0.5333333333333333	0.7880462815669912	1000.0	0.0015736866245566123	92.36708571873861	0.0	0.0	0.0	26214.158546017454	0.0	0.0	0.9884886757533098	0.9815930786879912	0.9706893409481203	0.9536317081892994	0.9273898964484156	0.8880405788318251	0.8312476345514734	0.7536387274623413	0.6551460128403915	0.5412468909557838	0.42286852968196104	0.3127312849570476	0.22032844110511707	0.14929748255627226	0.09828091198807358	0.06340097922844927	0.0403511065305917	0.025461809998802803	0.015988793066316995	0.010026221250681217	0.006308926460522974	0.004022045444304187	0.0026541852924335894	0.0018957288103153506	0.0015736866245566123	0.0016140307387152368	0.0020250157043956818	0.0028980588817587123	0.004425433826921075	0.006935743082216446
0.333	4.8152	1.3731	0.2	1.2689610031679222	13.73823795883263	0.04491735477642981	3.2903445623126686	0.0	0.0	0.0	29.493708920864687	0.0	0.0	0.9999278708887394	0.9998597205208812	0.9996856221491681	0.9990501795811223	0.9931858258444989	0.8973377885804834	0.8325264895187293	0.75420748536458	0.655610701588809	0.5418012198600125	0.423662649191239	0.31395434523505816	0.2222618967014838	0.15237967473915612	0.103200317481229	0.07123301382888378	0.05275132914868952	0.04491735477642981	0.04609805036048273	0.05571385497214736	0.0738014840322193	0.10037498194298573	0.13474144287639184	0.17507615205561913	0.2185497595966383	0.2619939255758926	0.30270974309302806	0.3389637626736475	0.3700266294011865	0.3959198099595469
0.0592	0.0271	244.1717	0.13333333333333333	1.2689610031679222	5.298316906283709	0.07009065701127686	2.043359717856942	0.0	0.0	0.0	7.479708932520653	0.0	0.0	0.999999731711802	0.9999995457200936	0.9999992062457953	0.9999985391917273	0.999997065456652	0.9999931236015837	0.9999783495795028	0.9998628019035594	0.9670482072692151	0.5465273468713312	0.42597632945059855	0.31635729733007145	0.22550601765478093	0.1571867579292925	0.11056008669484566	0.08257781395610751	0.07009065701127686	0.0708670259308154	0.08364532711095019	0.10753081503572215	0.14110248111448484	0.18177293534767197	0.2259264895305486	0.26980131386544864	0.3104516558263294	0.3461875167151709	0.3764508386727845	0.40143518033870884	0.4217171857434609	0.43800362734598414
59.219	27.078	0.2442	0.5333333333333333	0.7880462815669912	1000.0	0.00373467006163025	57.36152510448679	0.0	0.0	0.0	4687.776878488124	0.0	0.0	0.9884888874667717	0.98159323782793	0.9706894896668614	0.9536318828402682	0.9273901381561571	0.8880409437747501	0.8312482072381078	0.753639640382492	0.6551474771460438	0.5412492453091898	0.4228723185800792	0.31273738464710754	0.22033826219795954	0.14931329615429212	0.09830637464049186	0.06344197782795696	0.040417117790173325	0.0255680869345413	0.01615987901503315	0.010301590787698331	0.006752023324338381	0.004734718672310804	0.003799633152089919	0.00373467006163025	0.004520633192638814	0.006322932015333347	0.009514866001964859	0.014725547004761995	0.022894824789768974	0.03529107347050788
