mA	mB	mU	robustness	minRange	maxRange	min(CoRa)	optimalRho	negative_sol	oscilations	other_errors	negative_CoRa	Greater_CoRa	steady_state	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
0.0015	21.8206	2.6239	0.0	NaN	NaN	1.0029523689385174	0.001	16.0	0.0	4.0	0.0	10.0	NaN	1.0029523689385174	1.004802829703847	1.0078149401848193	1.0127750580178794	1.021073820294644	1.0353256362853538	1.0609539142274151	1.1112787403981739	1.2316291377177782	1.8306457373097849	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.0014	0.0028	0.0056	0.0	NaN	NaN	1.0000004294448788	1000.0	0.0	0.0	0.0	0.0	30.0	NaN	1.0120901213331919	1.0272014389193664	1.0777685604909593	1.3069889035234281	1.2551635147702858	1.0869929718773053	1.0410497976664408	1.0216600197063979	1.0120606956490594	1.0069358777929167	1.0040800237503387	1.0024407441559036	1.0014781587310604	1.0009029792314408	1.000554857294243	1.0003422639689905	1.000211651837055	1.0001310902825937	1.00008127415711	1.0000504203940386	1.0000312917450866	1.0000194249165966	1.0000120601973803	1.0000074884276167	1.0000046499932291	1.0000028875520866	1.0000017931522431	1.0000011135522677	1.000000691524928	1.0000004294448788
1.3547	2.807	5.5856	0.03333333333333333	3.2903445623126686	3.2903445623126686	-0.4361305237461278	3.2903445623126686	9.0	0.0	3.0	1.0	17.0	1.9172100058587365	1.000000012205033	1.0000000196617962	1.0000000316826736	1.0000000510745992	1.0000000823921387	1.0000001330596908	1.0000002152694114	1.0000003492786849	1.0000005693721257	1.0000009352683248	1.000001555687883	1.0000026422113428	1.000004649482155	1.0000087091953243	1.0000183540442305	1.0000498947655	1.0002951638366753	-0.4361305237461278	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42.8387	0.0888	0.1766	0.0	NaN	NaN	1.0000000004903173	0.001	5.0	0.0	1.0	0.0	24.0	NaN	1.0000000004903173	1.0000000007895657	1.000000001271466	1.0000000020475306	1.0000000032974117	1.0000000053106275	1.0000000085539167	1.0000000137802985	1.000000022206128	1.0000000357998091	1.0000000577564856	1.0000000932875985	1.0000001509585508	1.0000002450183079	1.000000399621281	1.0000006569117637	1.0000010936682056	1.0000018588265471	1.0000032679959754	1.0000060765847645	1.000012424709573	1.000030068109515	1.0001012310035178	1.0007807595912006	NaN	NaN	NaN	NaN	NaN	NaN
0.0428	88.7651	176.6324	0.0	NaN	NaN	0.8383275043972368	92.36708571873861	5.0	0.0	1.0	0.0	23.0	NaN	1.0000000127250317	1.0000000207673887	1.0000000341776856	1.0000000570289866	1.0000000973788843	1.0000001729773507	1.0000003297329958	1.0000007202074612	1.000002136753459	1.0000171815595065	NaN	1.0004987357708397	1.000806425441298	1.0013012853374907	1.0021007728285858	1.0033960616093658	1.005502971257299	1.0089519251782437	1.0146571368424133	1.0242614630982136	1.0409249141292103	1.0714542096228112	1.133740857077273	1.2986076868629473	0.8383275043972368	NaN	NaN	NaN	NaN	NaN
0.2409	0.4992	31.4102	0.23333333333333334	22.122162910704493	385.6620421163472	-0.43889797164090805	385.6620421163472	0.0	0.0	2.0	7.0	21.0	58.718137438235395	1.000000000394655	1.0000000006355596	1.0000000010235357	1.0000000016484587	1.0000000026553029	1.0000000042778903	1.000000006894115	1.000000011115872	1.0000000179372532	1.0000000289820687	1.0000000469255634	1.0000000762356214	1.0000001245354555	1.0000002052720742	1.0000003434052271	1.0000005889562336	1.0000010542847064	1.0000020389016693	1.0000045908709854	1.0000148083667746	1.000208751938385	-0.011216205209035164	-0.01778851838430001	-0.029201683888712086	-0.049470931161955396	-0.08779571228305111	-0.17107455204805733	-0.43889797164090805	NaN	NaN
240.8995	499.1628	0.0314	0.0	NaN	NaN	1.0000006211267747	0.001	15.0	0.0	9.0	0.0	6.0	NaN	1.0000006211267747	1.0000011650224079	1.000002418096005	1.0000060154963366	1.000021473251169	1.0001986712780784	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.6179	0.0158	993.2768	0.0	NaN	NaN	1.0	0.001	0.0	0.0	3.0	0.0	22.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0000000000000042	1.0000000000000129	1.000000000000013	NaN	1.0000000000000215	1.0000000000000477	NaN	1.000000000000117	1.0000000000001907	1.000000000000312	1.0000000000005116	1.0000000000008105	1.0000000000013003	1.0000000000020934	NaN	1.0000000000054265	1.0000000000087466	1.0000000000140778	1.0000000000226814	1.0000000000365208	1.0000000000588207	1.000000000094765	1.00000000015268	1.0000000002460754	1.0000000003968526
0.0076	15.7849	0.9933	0.23333333333333334	0.001	0.017433288221999882	-1.6195335079635527	0.017433288221999882	18.0	0.0	5.0	7.0	0.0	0.055528154586944864	-0.031005139837490477	-0.03461653703905169	-0.04848526463134356	-0.0786855945079087	-0.1443738963769202	-0.32838473502803106	-1.6195335079635527	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.0181	0.0374	418.8614	0.0	NaN	NaN	1.0000000000021931	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000021931	1.0000000000035325	1.0000000000056866	1.0000000000091456	1.0000000000147322	1.0000000000237346	1.000000000038224	1.000000000061547	1.0000000000991298	1.0000000001596494	1.0000000002571885	1.000000000414402	1.0000000006679977	1.0000000010774368	1.0000000017396435	1.0000000028134657	1.0000000045623154	1.0000000074303326	1.0000000121869503	1.000000020221302	1.000000034203557	1.0000000597683318	1.0000001105687302	1.0000002274031365	1.0000005825922376	1.0000026307176386	1.0000348763819056	1.000075279613715	1.000122975306333	1.0001985288179887
18.0649	37.4319	0.4189	0.0	NaN	NaN	1.0000004235108277	0.001	5.0	0.0	13.0	0.0	12.0	NaN	1.0000004235108277	1.000000688954235	1.0000011277993175	1.0000018649478435	1.000003134954756	1.000005412868989	1.0000097673968795	1.000018976985256	1.000041909505648	1.0001174714482688	1.0005563054419149	1.0218529839307744	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
571.2628	0.0012	13.2456	0.0	NaN	NaN	1.0	0.001	0.0	0.0	0.0	0.0	27.0	NaN	1.0	1.0	1.0	1.0000000000000044	1.0000000000000042	1.0000000000000042	1.0000000000000044	1.0000000000000129	1.0000000000000173	1.0000000000000302	1.000000000000052	1.0000000000000782	1.00000000000013	1.0000000000002038	1.0000000000003337	1.0000000000005373	1.0000000000008669	1.0000000000013913	1.000000000002245	1.000000000003619	1.0000000000058251	1.0000000000093794	1.000000000015105	1.000000000024324	1.0000000000391736	1.0000000000630813	1.0000000001015743	1.0000000001635678	1.0000000002634255	1.0000000004242713
0.5713	1.1837	0.0132	0.0	NaN	NaN	1.0000000023944606	1000.0	9.0	0.0	0.0	0.0	21.0	NaN	1.000615328603865	1.0013886645055865	1.0040703177968748	1.0220859515984788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0000049943985476	1.0000030776335334	1.0000019020311344	1.0000011776366629	1.0000007299613536	1.0000004527898212	1.000000280986361	1.0000001744187124	1.0000001082866667	1.0000000672361646	1.0000000417502917	1.0000000259258996	1.000000016099754	1.0000000099979613	1.0000000062088021	1.0000000038557297	1.0000000023944606
0.1016	0.0067	0.0745	0.0	NaN	NaN	1.000001917067476	0.001	14.0	0.0	1.0	0.0	15.0	NaN	1.000001917067476	1.0000030904145882	1.000004985298026	1.0000080508408193	1.0000130244408336	1.0000211308797256	1.000034441759404	1.0000565612262675	1.0000940354628889	1.000159544043567	1.0002800739677127	1.0005215172591158	1.0010815875160064	1.0027963998440548	1.0131349376412584	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
101.5865	6.6564	74.4853	0.0	NaN	NaN	1.0000000000019633	0.001	0.0	0.0	1.0	0.0	29.0	NaN	1.0000000000019633	1.0000000000031424	1.0000000000050668	1.000000000008166	1.000000000013146	1.0000000000211817	1.0000000000341023	1.0000000000549067	1.0000000000884197	1.0000000001423814	1.0000000002292757	1.000000000369256	1.0000000005947347	1.0000000009580055	1.000000001543482	1.0000000024876134	1.0000000040114045	1.0000000064742431	1.0000000104638551	1.0000000169503425	1.000000027558612	1.0000000450733058	1.00000007443733	1.000000124903537	1.0000002152074614	1.0000003878815957	1.0000007571475704	1.0000017218469124	NaN	1.00006889856851
3.2124	0.2105	0.0024	0.0	NaN	NaN	1.0000000024488906	1000.0	0.0	0.0	0.0	0.0	30.0	NaN	1.0000091509055378	1.000015426021392	1.0000267576845823	1.0000486509096806	1.0000957330143279	1.000216157734654	1.0006318144327997	1.00329572136221	1.2841991081031559	1.0003128667854198	1.0001040378746417	1.0000405991745482	1.0000178071426575	1.0000085671698575	1.0000044370831342	1.0000024321300316	1.0000013896367455	1.00000081733813	1.0000004901924135	1.0000002977631757	1.000000182361779	1.0000001122676054	1.0000000693420175	1.0000000429169282	1.000000026596008	1.0000000164949292	1.0000000102352946	1.0000000063530778	1.0000000039441235	1.0000000024488906
0.0032	210.4952	2.3554	0.0	NaN	NaN	1.0394400958700558	0.001	18.0	0.0	7.0	0.0	5.0	NaN	1.0394400958700558	1.0686484233648834	1.1276238619344712	1.279314137470249	2.7327299621269274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.0049	0.3241	0.272	0.0	NaN	NaN	1.0002536593879443	0.001	18.0	1.0	2.0	0.0	9.0	NaN	1.0002536593879443	1.0005678519212942	1.0017052756309235	1.0082869990991803	1.0259395033435943	1.0478226881015171	1.0859551253935544	1.1674347697995715	1.4237194389296415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.9469	324.1471	272.0009	0.2	5.298316906283709	57.36152510448679	-1.1192554779808	57.36152510448679	3.0	0.0	3.0	6.0	18.0	0.755302513985762	1.0000000001664282	1.0000000002680804	1.000000000431878	1.0000000006959278	1.0000000011218981	1.0000000018099071	1.000000002923106	1.0000000047296584	1.0000000076754025	1.0000000125157718	1.0000000205692723	1.0000000342437663	1.0000000582490307	1.0000001027892007	1.0000001936184073	1.0000004131416946	1.000001161831503	1.000008051320656	-0.022298971156065255	-0.037428256600077855	-0.06483910670194337	-0.11943236358859312	-0.2547437669290056	-1.1192554779808	NaN	NaN	NaN	NaN	NaN	NaN
156.4357	0.0103	0.0086	0.0	NaN	NaN	1.0000000000757503	0.001	0.0	0.0	4.0	0.0	26.0	NaN	1.0000000000757503	1.0000000001219844	1.0000000001964304	1.0000000003163214	1.0000000005093925	1.0000000008203611	1.0000000013212194	1.000000002128092	1.0000000034283074	1.0000000055244167	1.0000000089059873	1.0000000143675611	1.0000000232046375	1.0000000375455773	1.000000060928311	1.0000000993434044	1.0000001632251567	1.0000002715340963	1.000000460915557	1.0000008086290153	1.0000014983015504	1.0000030450442206	1.0000072876395392	1.0000239677707994	1.000172113521359	1.598429885095463	NaN	NaN	NaN	NaN
0.1564	10.2504	8.6014	0.2	0.18873918221350972	2.043359717856942	-2.1055930680052906	2.043359717856942	8.0	0.0	5.0	6.0	11.0	0.7294095317698558	1.0000001685377693	1.0000002737719502	1.0000004471276132	1.000000736743297	1.0000012317981062	1.0000021104898553	1.0000037713191081	1.0000072692157764	1.0000162519383111	1.0000513938219942	1.000626700189023	-0.026273396458563195	-0.043358642763223834	-0.07531225032123104	-0.14169105594375814	-0.32436570067569875	-2.1055930680052906	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.8797	0.0018	48.3694	0.0	NaN	NaN	1.0000000000001648	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000001648	1.0000000000002645	1.0000000000004248	1.0000000000006892	1.0000000000011051	1.000000000001777	1.000000000002852	1.0000000000046074	1.0000000000074245	1.000000000011954	1.0000000000192486	1.000000000030999	1.000000000049918	1.0000000000803795	1.0000000001294438	1.0000000002084408	1.0000000003356566	1.0000000005405518	1.0000000008705738	1.0000000014022101	1.0000000022588493	1.0000000036397647	1.0000000058672163	1.0000000094640282	1.0000000152818551	1.0000000247180654	1.000000040090997	1.0000000653155467	1.000000107187671	1.0000001780171406
879.7027	1.8228	0.0484	0.0	NaN	NaN	1.0000000000883156	0.001	3.0	0.0	5.0	0.0	22.0	NaN	1.0000000000883156	1.0000000001422125	1.000000000229033	1.000000000368892	1.0000000005942495	1.0000000009575198	1.0000000015434518	1.0000000024895073	1.0000000040195445	1.0000000065005914	1.0000000105409015	1.0000000171654884	1.000000028146776	1.0000000466709407	1.000000078801152	1.00000013704652	1.000000250267514	1.0000004961326106	1.0000011351731566	1.0000034061536354	1.0000189696256228	1.0016213252764994	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27.8186	0.0576	1.5296	0.0	NaN	NaN	1.0000000000590157	0.001	1.0	0.0	0.0	0.0	29.0	NaN	1.0000000000590157	1.0000000000950295	1.0000000001530225	1.0000000002464005	1.000000000396792	1.000000000638936	1.000000001028897	1.00000000165685	1.0000000026681628	1.0000000042969308	1.000000006920459	1.0000000111470704	1.0000000179582746	1.0000000289397704	1.0000000466584102	1.0000000752823879	1.000000121614768	1.0000001968487802	1.0000003196360219	1.000000521676203	1.0000008584992979	1.0000014318770265	1.0000024409747004	1.0000043132857577	1.0000080915191452	1.0000168182373788	1.0000421131210544	1.0001552503944786	1.001943918769565	NaN
0.0278	57.6424	0.0015	0.0	NaN	NaN	1.0000000000055869	1000.0	0.0	0.0	0.0	0.0	30.0	NaN	1.0000056443926413	1.0000034918736156	1.0000021633518825	1.0000013414886058	1.0000008323200293	1.0000005165890302	1.0000003206964685	1.000000199113953	1.0000001236361713	1.0000000767736157	1.000000047675193	1.0000000296061293	1.0000000183855366	1.0000000114175867	1.000000007090463	1.000000004403277	1.0000000027344904	1.0000000016981687	1.0000000010545909	1.000000000654921	1.0000000004067175	1.000000000252581	1.0000000001568539	1.000000000097409	1.0000000000604852	1.000000000037574	1.0000000000233316	1.000000000014494	1.000000000008998	1.0000000000055869
0.0117	0.0243	3.6272	0.0	NaN	NaN	1.0000000292087394	0.001	4.0	0.0	0.0	0.0	26.0	NaN	1.0000000292087394	1.000000047063355	1.0000000758612506	1.0000001223563402	1.000000197545592	1.0000003194548959	1.000000517947685	1.0000008433369747	1.0000013826447927	1.0000022926055836	1.0000038733682957	1.000006754656515	1.0000124481910102	1.0000253982859204	1.0000637370669825	1.0002640038424808	1.0024302234800626	1.0055677669846779	1.0092614094621672	1.0152289989748449	1.025259601961511	1.0427062907103795	1.0748570788236458	1.1412860236752185	1.323635425884532	1.5020161521008921	NaN	NaN	NaN	NaN
11.731	24.3076	0.0036	0.0	NaN	NaN	1.0000000000318008	1000.0	0.0	0.0	0.0	0.0	30.0	NaN	1.0004600172412628	1.0056721288880863	1.0000958631513925	1.0000333649660165	1.0000134424142149	1.0000060447802024	1.0000029670459651	1.0000015609781994	1.0000008656964927	1.0000004987497673	1.000000295008318	1.0000001775890597	1.0000001081346672	1.0000000663273667	1.0000000408726701	1.000000025260273	1.000000015639924	1.000000009694487	1.0000000060134424	1.0000000037317516	1.0000000023164388	1.00000000143815	1.0000000008929562	1.0000000005544778	1.0000000003443208	1.0000000002138194	1.0000000001327811	1.0000000000824645	1.0000000000512097	1.0000000000318008
370.9676	0.7687	114.7018	0.0	NaN	NaN	1.0000000000000215	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000000215	1.0000000000000302	1.0000000000000564	1.0000000000000997	1.0000000000001519	1.0000000000002427	1.0000000000003901	1.0000000000006284	1.0000000000010143	1.0000000000016382	1.0000000000026221	1.0000000000042215	1.0000000000068048	1.000000000010966	1.0000000000176579	1.0000000000284244	1.0000000000457658	1.000000000073709	1.0000000001186904	1.0000000001911469	1.0000000003078566	1.0000000004959086	1.000000000798997	1.000000001287763	1.000000002076683	1.0000000033519283	1.0000000054180878	1.000000008778312	1.0000000142762286	1.000000023359762
0.371	768.674	0.1147	0.0	NaN	NaN	Inf	0.001	23.0	0.0	7.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.066	0.1367	0.0204	0.0	NaN	NaN	1.0000000320433045	1000.0	8.0	0.0	0.0	0.0	22.0	NaN	1.0008113182727814	1.0015173370895012	1.0031604605652567	1.008156239214347	1.0368923051409429	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0000668717216445	1.0000411998651202	1.0000254590662092	1.0000157616254213	1.0000097693819519	1.0000060596800062	1.0000037603594638	1.000002334165348	1.000001449139086	1.0000008997790522	1.0000005587159886	1.0000003469481635	1.000000215451465	1.0000001337954465	1.0000000830878757	1.0000000515984424	1.0000000320433045
65.9684	136.6917	20.3972	0.0	NaN	NaN	1.0000000007083152	0.001	4.0	0.0	6.0	0.0	20.0	NaN	1.0000000007083152	1.000000001140722	1.0000000018372954	1.0000000029596399	1.0000000047686541	1.0000000076862294	1.0000000123961192	1.0000000200111623	1.0000000323538352	1.0000000524390749	1.0000000853342377	1.0000001397683067	1.0000002313528553	1.0000003896162506	1.0000006751481263	1.0000012276307495	1.0000024280307667	1.0000056220786386	1.0000184189418322	1.0002152646880476	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.0861	0.0043	0.645	0.0	NaN	NaN	1.0000000007023988	0.001	2.0	0.0	1.0	0.0	27.0	NaN	1.0000000007023988	1.0000000011310566	1.0000000018213062	1.0000000029328149	1.0000000047226802	1.0000000076050004	1.0000000122466424	1.0000000197218437	1.0000000317613846	1.0000000511545801	1.000000082399351	1.000000132754821	1.0000002139524138	1.0000003449929538	1.0000005567596475	1.0000008997314527	1.0000014571564684	1.0000023682697714	1.0000038711107904	1.0000063865600628	1.0000106973210068	1.0000183706624686	1.0000328959660891	1.0000633183232024	1.0001391026254387	1.0004022882325427	1.0026275158967113	NaN	NaN	NaN
0.0021	4.3226	645.0157	0.0	NaN	NaN	1.0000000008535834	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000008535834	1.0000000013786574	1.0000000022308713	1.0000000036206895	1.0000000059049723	1.0000000097066795	1.000000016163117	1.0000000274927523	1.0000000484572473	1.000000090749703	1.0000001889225305	1.0000004719055176	1.0000014707247018	1.000003941407363	1.0000073162441716	1.0000121443772108	1.0000197091193435	1.0000318126472991	1.0000512697080561	1.0000825881419206	1.000133022025275	1.0002142605329958	1.000345155924344	1.000556146079131	1.0008964561398292	1.0014459057991338	1.002334476637401	1.0037752909696926	1.006121667633384	1.009969848220023
0.0017	0.1102	10.6738	0.0	NaN	NaN	1.0000000965550342	0.001	3.0	0.0	0.0	0.0	27.0	NaN	1.0000000965550342	1.000000156342428	1.00000025401278	1.000000414979545	1.000000684048743	1.0000011442098788	1.0000019606886974	1.0000034979725898	1.000006681917538	1.000014340211328	1.0000368931186387	1.0001072754161164	1.0002427718053606	1.0004279793474353	1.0007048749557585	1.0011434664549057	1.0018487262003217	1.002989043882381	1.0048408543725782	1.0078657488469362	1.012852735970574	1.0212011686926294	1.035545630825628	1.061360263665614	1.112125853724754	1.2339776920660328	1.8541379420614648	NaN	NaN	NaN
1.6811	110.1519	0.0107	0.0	NaN	NaN	1.0000000000208609	1000.0	2.0	0.0	0.0	0.0	28.0	NaN	NaN	NaN	1.0000090534262405	1.0000053824472483	1.0000032509581738	1.000001983770178	1.0000012184564913	1.0000007514882185	1.0000004646866727	1.000000287807556	1.0000001784362889	1.0000001106974286	1.0000000687008104	1.0000000426473437	1.00000002647815	1.000000016440846	1.0000000102090676	1.0000000063396286	1.0000000039368808	1.0000000024448035	1.0000000015182435	1.0000000009428396	1.00000000058552	1.0000000003636216	1.0000000002258125	1.0000000001402318	1.000000000087089	1.0000000000540876	1.0000000000335865	1.0000000000208609
53.1601	0.0035	337.5362	0.0	NaN	NaN	0.9999999999999913	0.002592943797404667	0.0	0.0	0.0	0.0	22.0	NaN	1.0	1.0	0.9999999999999913	1.0	0.9999999999999956	1.0	1.0	1.0	1.0000000000000087	1.0000000000000087	1.000000000000013	1.0000000000000215	1.000000000000026	1.0000000000000564	1.0000000000000824	1.0000000000001343	1.0000000000002167	1.0000000000003553	1.0000000000005678	1.0000000000009144	1.0000000000014824	1.0000000000023666	1.0000000000038185	1.0000000000061462	1.0000000000098865	1.0000000000159155	1.0000000000256417	1.0000000000413016	1.00000000006651	1.0000000001071003
0.0532	3.4833	0.3375	0.06666666666666667	0.006723357536499335	0.010826367338740546	-1.243068556227577	0.010826367338740546	17.0	0.0	7.0	2.0	4.0	0.08435985847963262	1.000157220487845	1.0003373693080173	1.000956743454574	1.0065005504581004	-0.2653672302512274	-1.243068556227577	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.2989	0.0196	0.0019	0.0	NaN	NaN	1.00000002082129	1000.0	0.0	0.0	0.0	0.0	30.0	NaN	1.0001031687328572	1.0001750497557973	1.0003068936649666	1.0005679862275456	1.001152116907173	1.0027487281974266	1.009011743540637	1.0684986881909773	1.010114160657681	1.0026215175611861	1.0008776554904615	1.0003437921601361	1.0001510971447873	1.0000727704107912	1.0000377085151397	1.0000206744833628	1.0000118140221044	1.0000069489676477	1.0000041676879812	1.0000025316538739	1.0000015504918025	1.00000095453387	1.0000005895680542	1.0000003648937514	1.000000226128086	1.0000001402454348	1.0000000870238765	1.000000054015957	1.000000033534281	1.00000002082129
298.9413	19.5881	1.8981	0.0	NaN	NaN	1.00000000020418	0.001	8.0	0.0	0.0	0.0	22.0	NaN	1.00000000020418	1.0000000003288085	1.000000000529534	1.0000000008528511	1.000000001373751	1.0000000022132307	1.0000000035668184	1.0000000057511524	1.0000000092806787	1.0000000149958999	1.000000024281732	1.0000000394513286	1.000000064450148	1.0000001062269352	1.000000177616422	1.000000304009361	1.0000005406956733	1.000001025053725	1.0000021674650519	1.0000055825382512	1.0000215138130752	1.0002608154496504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.4534	0.6194	0.06	0.0	NaN	NaN	1.0000001992793326	0.001	9.0	0.0	6.0	0.0	15.0	NaN	1.0000001992793326	1.0000003216552624	1.0000005199354065	1.0000008424112774	1.0000013700543766	1.0000022418036734	1.0000037045657009	1.000006220419912	1.0000107206331745	1.0000192857555603	1.000037271169035	1.0000815089397947	1.0002238497002551	1.00100100050597	1.0236379049549915	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.0095	619.4299	60.0234	0.0	NaN	NaN	1.0000000208065316	1000.0	1.0	0.0	0.0	0.0	29.0	NaN	1.0000892039809035	1.0002467390517464	1.0004125092180687	1.000668552832709	1.0010793573385737	1.0017422123200512	1.0028147968548131	1.0045563226264287	1.0073989817148215	1.0120790971889184	1.019895308879639	1.0332702284394981	1.0571608222122215	1.1034462547225814	1.2105273194079509	1.6570692318081877	NaN	1.0000063239017842	1.000003927157745	1.0000024387958542	1.0000015145198031	1.0000009405371606	1.000000584087466	1.0000003627274179	1.0000002252595754	1.0000001398898881	1.000000086873949	1.0000000539501754	1.0000000335039625	1.0000000208065316
0.0224	0.0015	0.1423	0.03333333333333333	3.2903445623126686	3.2903445623126686	-0.37853632492067735	3.2903445623126686	11.0	0.0	1.0	1.0	17.0	88.31118019843885	1.0000005994666643	1.0000009658114235	1.0000015565409894	1.0000025098971108	1.0000040505828254	1.0000065459117953	1.000010601757826	1.0000172318689085	1.000028170899872	1.0000464919894334	1.000077935583758	1.0001341089669706	1.0002414008113587	1.0004712760451437	1.0010790040627575	1.0035838459058617	1.0408939797461625	-0.37853632492067735	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22.4174	1.4689	142.3378	0.0	NaN	NaN	1.0000000000005982	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000005982	1.0000000000009708	1.0000000000015516	1.0000000000025009	1.0000000000040266	1.0000000000064841	1.0000000000104456	1.0000000000168214	1.000000000027085	1.000000000043616	1.0000000000702371	1.0000000001131035	1.0000000001821487	1.0000000002933624	1.0000000004725207	1.0000000007611936	1.0000000012265498	1.0000000019772108	1.0000000031894227	1.0000000051503235	1.0000000083312555	1.0000000135145974	1.000000022022653	1.0000000361537869	1.0000000600789014	1.0000001018770825	1.0000001787936819	1.0000003333529572	1.0000006964412558	1.0000018574461473
708.9016	0.0465	0.0045	0.0	NaN	NaN	1.0000000000270808	0.001	0.0	0.0	6.0	0.0	24.0	NaN	1.0000000000270808	1.00000000004359	1.0000000000701983	1.0000000001130471	1.000000000182058	1.0000000002932194	1.0000000004723042	1.000000000760899	1.000000001226203	1.0000000019769855	1.000000003189895	1.000000005153297	1.0000000083417746	1.0000000135463896	1.0000000221123988	1.0000000363982369	1.0000000607308708	1.0000001035887527	1.0000001831911425	1.0000003439889138	1.0000007153602135	1.0000017859969919	1.00000642491892	1.000060963055151	NaN	NaN	NaN	NaN	NaN	NaN
0.7089	46.4507	4.5011	0.03333333333333333	0.11721022975334802	0.11721022975334802	-0.49526116419361443	0.11721022975334802	9.0	0.0	10.0	1.0	10.0	0.08530159288012802	1.0000006156057084	1.000001008377506	1.0000016695648344	1.0000028138602048	1.0000048868207851	1.0000089419178444	1.000018014285438	1.0000442209952947	1.0001828251077334	1.0638930369407564	-0.49526116419361443	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.1261	0.2612	800.4244	0.06666666666666667	621.0169418915616	1000.0	-0.0013067789239462884	621.0169418915616	0.0	0.0	0.0	2.0	27.0	3066.6874012249564	1.0000000000006068	1.0000000000009752	1.0000000000015734	1.0000000000025355	0.9999999999990379	1.0000000000065794	1.0000000000105886	1.0000000000170555	1.000000000027462	1.000000000044236	1.0000000000712428	1.0000000001147504	1.000000000184888	1.0000000002979874	1.0000000004805174	1.000000000775553	1.0000000012535175	1.000000002030705	1.000000003302032	1.0000000054018472	1.000000008924989	1.0000000149897232	1.000000025880446	1.0000000468759789	1.0000000926716603	1.0000002185920704	1.0000008018767705	1.000026294910925	-0.0013067789239462884	-0.0010424950572199482
